3,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUxOSwiZXhwIjoxNjUwOTc1MTE5LCJkYXRhIjp7ImNycl9kb2MiOiIyNTY4NzgxNiIsImNvZF9jb3J0ZSI6IjkwIiwiY3JySWREb2NFc2MiOiIyODk1NTkyNSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.KNgYwOiYhBR9nvkif9aGJeUTjWZdXHPTEd4mPH7StXU,Actuación,Cert. calidad abogado,17/12/2019,Cuenta Protección,Bloqueado
2,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUxOSwiZXhwIjoxNjUwOTc1MTE5LCJkYXRhIjp7ImNycl9kb2MiOiIyNTY4NzgxNSIsImNvZF9jb3J0ZSI6IjkwIiwiY3JySWREb2NFc2MiOiIyODk1NTkyNCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.J5J35oNcUBcEp96nx0qCdnjxmgQkcLCrb9j8bx9cOvc,Resolución,Inicio tramitación,17/12/2019,Cuenta Protección,Bloqueado
1,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUxOSwiZXhwIjoxNjUwOTc1MTE5LCJkYXRhIjp7ImNycl9kb2MiOiI3OTgyMjU0IiwiY29kX2NvcnRlIjoiOTAiLCJjcnJJZERvY0VzYyI6IjExODU2NDQxIiwiY29kX3RpcGFyY2hpdm8iOiIzIiwidHJhbWl0ZSI6MX19.ltVC5vADvdR6dY2tMYfcZnp61YESlfQuktysIi3lvFQ,Escrito,*Ingreso Recurso,17/12/2019,...,Resuelto
20,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIzMzAxNDY0OCIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzNjY5Njk0MSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.2dr0uzqBXGgJ3B3hR0ixnSqlLk0VN6uGqUxtgHyXV6Q,Actuación,COMUNICA APER. INF. Y OTROS,27/05/2021,Cuenta,Bloqueado
19,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIzMjk2NDczOCIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzNjY0NDU0MSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.hDLcudtQYAvG73KTHpqxddbBHXiVEe9NqqmC6TXdYAs,Resolución,Emisión de un nuevo vale vista,27/05/2021,Cuenta,Bloqueado
18,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIxMDUwNDUxNiIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIxNDM4MjQ0NSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjF9fQ.Lv6PNvpkZbDd6E28LvcbK9DRhmMZFk49gVTkS5WY5HQ,Escrito,Peticion que indica,04/05/2021,...,Resuelto
17,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIzMTY4NDk1OSIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzNTI1MzY3MyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.xRFYsVCRSOH8W96rWyBiHT4eQ5Wawt8xP3qqIp1PN-Y,Actuación,Vale vista emitido,30/01/2021,Relatores,Bloqueado
16,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIzMTM4Mjg1NSIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzNDkyMDM5NCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.mOHQemzKaWMgpvMSX6jA9BryaRMVrerLcwM0m6XfAoI,Actuación,COMUNICA CÚMPLASE CS,30/12/2020,Cuenta,Bloqueado
15,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIzMTM0NTkyMyIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzNDg4MDI5MiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.mEW2ZnMHINqL7jfuTxxre9E_KymeLlOr4iTmVMt80CI,Resolución,Cúmplase CS,30/12/2020,Cuenta,Bloqueado
14,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiI5OTcyMjA4IiwiY29kX2NvcnRlIjoiMzAiLCJjcnJJZERvY0VzYyI6IjEzODU1MTM1IiwiY29kX3RpcGFyY2hpdm8iOiIzIiwidHJhbWl0ZSI6MX19.q8RMzL0kH1rhqgpWyMcArTynYXQOS2eCt5vfKV8EzDE,Escrito,Recurso fallado Corte Suprema,28/12/2020,...,Resuelto
13,https://oficinajudicialvirtual.pjud.cl/None?valorDoc=None,Actuación,Remisión C.S.,10/09/2020,Secretaria,Bloqueado
12,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyOTQ3Mzc3OCIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMjkwNzc3NCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.k1jdVAa6hJYclab6sGSIUCNEripXQFYUZu7-Axk8Etg,Resolución,Concede Recurso (Interconexión,25/08/2020,Cuenta,Bloqueado
11,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiI5MjY0NDgyIiwiY29kX2NvcnRlIjoiMzAiLCJjcnJJZERvY0VzYyI6IjEzMTQ4MTA4IiwiY29kX3RpcGFyY2hpdm8iOiIzIiwidHJhbWl0ZSI6MX19.jHolEG0IWbpPPevWkrKu6xViEQJRvoASj9tlUdYHSbk,Escrito,Recurso vista c.s.,18/08/2020,...,Resuelto
10,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyOTQyODEwNyIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMjg2NDU2MyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.EyuEu5Cvf2ph5pveWQJAw21Y9Ol1-nf4PhGpBibNoJs,Actuación,COMUNICA ACOGIDA,17/08/2020,Primera,Bloqueado
9,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyOTM3NjY5NyIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMjgxNDYxOCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.fCOC28_OECkZth9hnkKChdbrJh6c1PICJSX8JupOVic,Sentencia,Acogida,17/08/2020,Primera,Bloqueado
8,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyOTI2MDYxMSIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMjY5MjA3NCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.ZsYYSw8KYyIqxM2DgxlymxLDOVE5kMXqUv842E-UH5I,Resolución,Agréguese Extraordinariamente,10/08/2020,Presidencia,Bloqueado
7,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyOTE1MzU4MiIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMjU3MzU3NyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.ULjyX2oo5vm_5OcfqlpRANobS-fDLD-awMSMozkgSHM,Resolución,"Por Evacuado Informe, en relac",06/08/2020,Cuenta,Bloqueado
6,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiI5MTc5Mjk4IiwiY29kX2NvcnRlIjoiMzAiLCJjcnJJZERvY0VzYyI6IjEzMDYzNTU5IiwiY29kX3RpcGFyY2hpdm8iOiIzIiwidHJhbWl0ZSI6MX19.mB1vRaYRjRvKsJbYtI5Y_nyxD7ztIq7LUp2IXmYeUbE,Escrito,Se evacua informe,04/08/2020,...,Resuelto
5,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyODU4MTkxMSIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMTk3NTU2NyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.SPpB6cXBXz8AXHbZJNOQfxi3ujjHCHla7KpF9wOnbjY,Actuación,COMUNICACIÓN ISAPRE,03/07/2020,Cuenta,Bloqueado
4,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyODM5OTE1NiIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMTc4MTI0MiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.R5xi3gueWWnBE73ufQAgpeId5lECLKafL_sCWK6qMzE,Resolución,Interpuesto Recurso de Protecc,03/07/2020,Cuenta,Bloqueado
3,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyODI4ODU1MyIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMTY2NTU5NiIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.-2iooN9zJlCbWOzWU6oFAfZYe6VwBg36WJTMTJSzUZ4,Actuación,Cert. calidad abogado,17/06/2020,Cuenta,Bloqueado
2,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiIyODI4ODU1MiIsImNvZF9jb3J0ZSI6IjMwIiwiY3JySWREb2NFc2MiOiIzMTY2NTU5NSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.A7CJXcUAhZVLIrpTKaR0BF5CJn45bjwBj8mHo1lHLNI,Resolución,Inicio tramitación,17/06/2020,Cuenta,Bloqueado
1,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzMSwiZXhwIjoxNjUwOTc1MTMxLCJkYXRhIjp7ImNycl9kb2MiOiI4OTA4NjUyIiwiY29kX2NvcnRlIjoiMzAiLCJjcnJJZERvY0VzYyI6IjEyNzk0NDkwIiwiY29kX3RpcGFyY2hpdm8iOiIzIiwidHJhbWl0ZSI6MX19.00TcKg4Wv-F_Xh_mYyg9tF7WLJUI9Ji-1c8IbbvUu6M,Escrito,*Ingreso Recurso,17/06/2020,...,Resuelto
23,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMzg0MDkyMSIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNzYwOTg2NyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.tomVphyPg-_myBFcS9XeNrHuZqziWcEdvpnV2iZcqNE,Resolución,T.Presente pago-fondo/estese,12/08/2021,Cuenta Protección,Bloqueado
22,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIxMDkwNzkxMSIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIxNDc4Mjc4MyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjF9fQ.WlpyDYK3v8da-vIFfSvVWl4pySc8fGcjRgeGzF0yHR0,Escrito,Acompaña boleta consignacion,22/07/2021,...,Resuelto
21,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIxMDgzMzMzNiIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIxNDcwODg2MCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjF9fQ.SMo-xlEgIBqOPD8as0NsopBBa955ZAO2w8m-JAbKc1k,Escrito,En cumplimiento de lo ordenado,05/07/2021,...,Resuelto
20,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMzQ0Mjc1OSIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNzE2NTQ2OCIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.QRFqkjgRTRhh7B_I8T7XbP7Spcgtbew2vQGqsEJmrPM,Actuación,COMUNICA TRÁMITE,01/07/2021,Cuenta Protección,Bloqueado
19,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIzMzM5NjQ4NSIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIzNzExNDg2MSIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjB9fQ.UAayuGeuAQEvvjmSo3mP-P6hVkbv9D8diIRLBtajpVI,Resolución,Pide Informe/señ.cta,01/07/2021,Cuenta Protección,Bloqueado
18,https://oficinajudicialvirtual.pjud.cl/ADIR_871/apelaciones/documentos/docCausaApelaciones.php?valorDoc=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpc3MiOiJodHRwczpcL1wvb2ZpY2luYWp1ZGljaWFsdmlydHVhbC5wanVkLmNsIiwiYXVkIjoiaHR0cHM6XC9cL29maWNpbmFqdWRpY2lhbHZpcnR1YWwucGp1ZC5jbCIsImlhdCI6MTY1MDk3MTUzOSwiZXhwIjoxNjUwOTc1MTM5LCJkYXRhIjp7ImNycl9kb2MiOiIxMDY1MDgwNiIsImNvZF9jb3J0ZSI6IjkxIiwiY3JySWREb2NFc2MiOiIxNDUyNzYzMyIsImNvZF90aXBhcmNoaXZvIjoiMyIsInRyYW1pdGUiOjF9fQ.HaobK6_bv3QzCdZGdyQJOHPC12aI_6DPnDpReMJcD_I,Escrito,Apercibimiento,31/05/2021,...,Resuelto
